"Source","Traget","Year"
113133,153841,2004
113133,241911,2004
23174,35264,2004
23174,132458,2004
23174,639193,2004
23174,132458,2004
23174,639193,2004
23174,639194,2004
23174,113135,2004
23174,113136,2004
23174,639195,2004
23174,639196,2004
23174,639197,2004
23174,639198,2004
23174,516057,2004
23174,153872,2004
23174,35268,2004
23174,153841,2004
23174,241911,2004
35264,132458,2004
35264,639193,2004
35264,132458,2004
35264,639193,2004
35264,639194,2004
35264,113135,2004
35264,113136,2004
35264,639195,2004
35264,639196,2004
35264,639197,2004
35264,639198,2004
35264,516057,2004
35264,153872,2004
35264,35268,2004
35264,153841,2004
35264,241911,2004
132458,639193,2004
132458,132458,2004
132458,639193,2004
132458,639194,2004
132458,113135,2004
132458,113136,2004
132458,639195,2004
132458,639196,2004
132458,639197,2004
132458,639198,2004
132458,516057,2004
132458,153872,2004
132458,35268,2004
132458,153841,2004
132458,241911,2004
639193,132458,2004
639193,639193,2004
639193,639194,2004
639193,113135,2004
639193,113136,2004
639193,639195,2004
639193,639196,2004
639193,639197,2004
639193,639198,2004
639193,516057,2004
639193,153872,2004
639193,35268,2004
639193,153841,2004
639193,241911,2004
132458,639193,2004
132458,639194,2004
132458,113135,2004
132458,113136,2004
132458,639195,2004
132458,639196,2004
132458,639197,2004
132458,639198,2004
132458,516057,2004
132458,153872,2004
132458,35268,2004
132458,153841,2004
132458,241911,2004
639193,639194,2004
639193,113135,2004
639193,113136,2004
639193,639195,2004
639193,639196,2004
639193,639197,2004
639193,639198,2004
639193,516057,2004
639193,153872,2004
639193,35268,2004
639193,153841,2004
639193,241911,2004
639194,113135,2004
639194,113136,2004
639194,639195,2004
639194,639196,2004
639194,639197,2004
639194,639198,2004
639194,516057,2004
639194,153872,2004
639194,35268,2004
639194,153841,2004
639194,241911,2004
113135,113136,2004
113135,639195,2004
113135,639196,2004
113135,639197,2004
113135,639198,2004
113135,516057,2004
113135,153872,2004
113135,35268,2004
113135,153841,2004
113135,241911,2004
113136,639195,2004
113136,639196,2004
113136,639197,2004
113136,639198,2004
113136,516057,2004
113136,153872,2004
113136,35268,2004
113136,153841,2004
113136,241911,2004
639195,639196,2004
639195,639197,2004
639195,639198,2004
639195,516057,2004
639195,153872,2004
639195,35268,2004
639195,153841,2004
639195,241911,2004
639196,639197,2004
639196,639198,2004
639196,516057,2004
639196,153872,2004
639196,35268,2004
639196,153841,2004
639196,241911,2004
639197,639198,2004
639197,516057,2004
639197,153872,2004
639197,35268,2004
639197,153841,2004
639197,241911,2004
639198,516057,2004
639198,153872,2004
639198,35268,2004
639198,153841,2004
639198,241911,2004
516057,153872,2004
516057,35268,2004
516057,153841,2004
516057,241911,2004
153872,35268,2004
153872,153841,2004
153872,241911,2004
35268,153841,2004
35268,241911,2004
153841,241911,2004
459080,420969,1993
459080,511527,1993
459080,160615,1993
459080,199293,1993
459080,401261,1993
459080,482369,1993
459080,401262,1993
459080,44516,1993
459080,500079,1993
420969,511527,1993
420969,160615,1993
420969,199293,1993
420969,401261,1993
420969,482369,1993
420969,401262,1993
420969,44516,1993
420969,500079,1993
511527,160615,1993
511527,199293,1993
511527,401261,1993
511527,482369,1993
511527,401262,1993
511527,44516,1993
511527,500079,1993
160615,199293,1993
160615,401261,1993
160615,482369,1993
160615,401262,1993
160615,44516,1993
160615,500079,1993
199293,401261,1993
199293,482369,1993
199293,401262,1993
199293,44516,1993
199293,500079,1993
401261,482369,1993
401261,401262,1993
401261,44516,1993
401261,500079,1993
482369,401262,1993
482369,44516,1993
482369,500079,1993
401262,44516,1993
401262,500079,1993
44516,500079,1993
51100,51101,2009
51100,302033,2009
51100,302034,2009
51100,302033,2009
51100,429674,2009
51100,429675,2009
51100,433399,2009
51100,429673,2009
51100,429671,2009
51100,429671,2009
51100,302036,2009
51100,429671,2009
51100,51101,2009
51100,474693,2009
51100,474694,2009
51100,302033,2009
51100,302034,2009
51100,51101,2009
51100,51101,2009
51100,51100,2009
51100,51100,2009
51101,302033,2009
51101,302034,2009
51101,302033,2009
51101,429674,2009
51101,429675,2009
51101,433399,2009
51101,429673,2009
51101,429671,2009
51101,429671,2009
51101,302036,2009
51101,429671,2009
51101,51101,2009
51101,474693,2009
51101,474694,2009
51101,302033,2009
51101,302034,2009
51101,51101,2009
51101,51101,2009
51101,51100,2009
51101,51100,2009
302033,302034,2009
302033,302033,2009
302033,429674,2009
302033,429675,2009
302033,433399,2009
302033,429673,2009
302033,429671,2009
302033,429671,2009
302033,302036,2009
302033,429671,2009
302033,51101,2009
302033,474693,2009
302033,474694,2009
302033,302033,2009
302033,302034,2009
302033,51101,2009
302033,51101,2009
302033,51100,2009
302033,51100,2009
302034,302033,2009
302034,429674,2009
302034,429675,2009
302034,433399,2009
302034,429673,2009
302034,429671,2009
302034,429671,2009
302034,302036,2009
302034,429671,2009
302034,51101,2009
302034,474693,2009
302034,474694,2009
302034,302033,2009
302034,302034,2009
302034,51101,2009
302034,51101,2009
302034,51100,2009
302034,51100,2009
302033,429674,2009
302033,429675,2009
302033,433399,2009
302033,429673,2009
302033,429671,2009
302033,429671,2009
302033,302036,2009
302033,429671,2009
302033,51101,2009
302033,474693,2009
302033,474694,2009
302033,302033,2009
302033,302034,2009
302033,51101,2009
302033,51101,2009
302033,51100,2009
302033,51100,2009
429674,429675,2009
429674,433399,2009
429674,429673,2009
429674,429671,2009
429674,429671,2009
429674,302036,2009
429674,429671,2009
429674,51101,2009
429674,474693,2009
429674,474694,2009
429674,302033,2009
429674,302034,2009
429674,51101,2009
429674,51101,2009
429674,51100,2009
429674,51100,2009
429675,433399,2009
429675,429673,2009
429675,429671,2009
429675,429671,2009
429675,302036,2009
429675,429671,2009
429675,51101,2009
429675,474693,2009
429675,474694,2009
429675,302033,2009
429675,302034,2009
429675,51101,2009
429675,51101,2009
429675,51100,2009
429675,51100,2009
433399,429673,2009
433399,429671,2009
433399,429671,2009
433399,302036,2009
433399,429671,2009
433399,51101,2009
433399,474693,2009
433399,474694,2009
433399,302033,2009
433399,302034,2009
433399,51101,2009
433399,51101,2009
433399,51100,2009
433399,51100,2009
429673,429671,2009
429673,429671,2009
429673,302036,2009
429673,429671,2009
429673,51101,2009
429673,474693,2009
429673,474694,2009
429673,302033,2009
429673,302034,2009
429673,51101,2009
429673,51101,2009
429673,51100,2009
429673,51100,2009
429671,429671,2009
429671,302036,2009
429671,429671,2009
429671,51101,2009
429671,474693,2009
429671,474694,2009
429671,302033,2009
429671,302034,2009
429671,51101,2009
429671,51101,2009
429671,51100,2009
429671,51100,2009
429671,302036,2009
429671,429671,2009
429671,51101,2009
429671,474693,2009
429671,474694,2009
429671,302033,2009
429671,302034,2009
429671,51101,2009
429671,51101,2009
429671,51100,2009
429671,51100,2009
302036,429671,2009
302036,51101,2009
302036,474693,2009
302036,474694,2009
302036,302033,2009
302036,302034,2009
302036,51101,2009
302036,51101,2009
302036,51100,2009
302036,51100,2009
429671,51101,2009
429671,474693,2009
429671,474694,2009
429671,302033,2009
429671,302034,2009
429671,51101,2009
429671,51101,2009
429671,51100,2009
429671,51100,2009
51101,474693,2009
51101,474694,2009
51101,302033,2009
51101,302034,2009
51101,51101,2009
51101,51101,2009
51101,51100,2009
51101,51100,2009
474693,474694,2009
474693,302033,2009
474693,302034,2009
474693,51101,2009
474693,51101,2009
474693,51100,2009
474693,51100,2009
474694,302033,2009
474694,302034,2009
474694,51101,2009
474694,51101,2009
474694,51100,2009
474694,51100,2009
302033,302034,2009
302033,51101,2009
302033,51101,2009
302033,51100,2009
302033,51100,2009
302034,51101,2009
302034,51101,2009
302034,51100,2009
302034,51100,2009
51101,51101,2009
51101,51100,2009
51101,51100,2009
51101,51100,2009
51101,51100,2009
51100,51100,2009
699769,699769,1982
423677,150367,1996
423677,283171,1996
423677,283143,1996
423677,423677,1996
423677,386900,1996
150367,283171,1996
150367,283143,1996
150367,423677,1996
150367,386900,1996
283171,283143,1996
283171,423677,1996
283171,386900,1996
283143,423677,1996
283143,386900,1996
423677,386900,1996
383983,383983,1996
212137,23172,1999
212137,23173,1999
212137,35264,1999
212137,23174,1999
212137,35265,1999
212137,35265,1999
212137,35268,1999
212137,35291,1999
212137,35273,1999
212137,35274,1999
212137,35280,1999
212137,35270,1999
212137,137045,1999
212137,35281,1999
212137,113148,1999
212137,35276,1999
212137,35276,1999
212137,35266,1999
212137,35283,1999
212137,35277,1999
212137,35267,1999
212137,35282,1999
212137,35278,1999
212137,35272,1999
23172,23173,1999
23172,35264,1999
23172,23174,1999
23172,35265,1999
23172,35265,1999
23172,35268,1999
23172,35291,1999
23172,35273,1999
23172,35274,1999
23172,35280,1999
23172,35270,1999
23172,137045,1999
23172,35281,1999
23172,113148,1999
23172,35276,1999
23172,35276,1999
23172,35266,1999
23172,35283,1999
23172,35277,1999
23172,35267,1999
23172,35282,1999
23172,35278,1999
23172,35272,1999
23173,35264,1999
23173,23174,1999
23173,35265,1999
23173,35265,1999
23173,35268,1999
23173,35291,1999
23173,35273,1999
23173,35274,1999
23173,35280,1999
23173,35270,1999
23173,137045,1999
23173,35281,1999
23173,113148,1999
23173,35276,1999
23173,35276,1999
23173,35266,1999
23173,35283,1999
23173,35277,1999
23173,35267,1999
23173,35282,1999
23173,35278,1999
23173,35272,1999
35264,23174,1999
35264,35265,1999
35264,35265,1999
35264,35268,1999
35264,35291,1999
35264,35273,1999
35264,35274,1999
35264,35280,1999
35264,35270,1999
35264,137045,1999
35264,35281,1999
35264,113148,1999
35264,35276,1999
35264,35276,1999
35264,35266,1999
35264,35283,1999
35264,35277,1999
35264,35267,1999
35264,35282,1999
35264,35278,1999
35264,35272,1999
23174,35265,1999
23174,35265,1999
23174,35268,1999
23174,35291,1999
23174,35273,1999
23174,35274,1999
23174,35280,1999
23174,35270,1999
23174,137045,1999
23174,35281,1999
23174,113148,1999
23174,35276,1999
23174,35276,1999
23174,35266,1999
23174,35283,1999
23174,35277,1999
23174,35267,1999
23174,35282,1999
23174,35278,1999
23174,35272,1999
35265,35265,1999
35265,35268,1999
35265,35291,1999
35265,35273,1999
35265,35274,1999
35265,35280,1999
35265,35270,1999
35265,137045,1999
35265,35281,1999
35265,113148,1999
35265,35276,1999
35265,35276,1999
35265,35266,1999
35265,35283,1999
35265,35277,1999
35265,35267,1999
35265,35282,1999
35265,35278,1999
35265,35272,1999
35265,35268,1999
35265,35291,1999
35265,35273,1999
35265,35274,1999
35265,35280,1999
35265,35270,1999
35265,137045,1999
35265,35281,1999
35265,113148,1999
35265,35276,1999
35265,35276,1999
35265,35266,1999
35265,35283,1999
35265,35277,1999
35265,35267,1999
35265,35282,1999
35265,35278,1999
35265,35272,1999
35268,35291,1999
35268,35273,1999
35268,35274,1999
35268,35280,1999
35268,35270,1999
35268,137045,1999
35268,35281,1999
35268,113148,1999
35268,35276,1999
35268,35276,1999
35268,35266,1999
35268,35283,1999
35268,35277,1999
35268,35267,1999
35268,35282,1999
35268,35278,1999
35268,35272,1999
35291,35273,1999
35291,35274,1999
35291,35280,1999
35291,35270,1999
35291,137045,1999
35291,35281,1999
35291,113148,1999
35291,35276,1999
35291,35276,1999
35291,35266,1999
35291,35283,1999
35291,35277,1999
35291,35267,1999
35291,35282,1999
35291,35278,1999
35291,35272,1999
35273,35274,1999
35273,35280,1999
35273,35270,1999
35273,137045,1999
35273,35281,1999
35273,113148,1999
35273,35276,1999
35273,35276,1999
35273,35266,1999
35273,35283,1999
35273,35277,1999
35273,35267,1999
35273,35282,1999
35273,35278,1999
35273,35272,1999
35274,35280,1999
35274,35270,1999
35274,137045,1999
35274,35281,1999
35274,113148,1999
35274,35276,1999
35274,35276,1999
35274,35266,1999
35274,35283,1999
35274,35277,1999
35274,35267,1999
35274,35282,1999
35274,35278,1999
35274,35272,1999
35280,35270,1999
35280,137045,1999
35280,35281,1999
35280,113148,1999
35280,35276,1999
35280,35276,1999
35280,35266,1999
35280,35283,1999
35280,35277,1999
35280,35267,1999
35280,35282,1999
35280,35278,1999
35280,35272,1999
35270,137045,1999
35270,35281,1999
35270,113148,1999
35270,35276,1999
35270,35276,1999
35270,35266,1999
35270,35283,1999
35270,35277,1999
35270,35267,1999
35270,35282,1999
35270,35278,1999
35270,35272,1999
137045,35281,1999
137045,113148,1999
137045,35276,1999
137045,35276,1999
137045,35266,1999
137045,35283,1999
137045,35277,1999
137045,35267,1999
137045,35282,1999
137045,35278,1999
137045,35272,1999
35281,113148,1999
35281,35276,1999
35281,35276,1999
35281,35266,1999
35281,35283,1999
35281,35277,1999
35281,35267,1999
35281,35282,1999
35281,35278,1999
35281,35272,1999
113148,35276,1999
113148,35276,1999
113148,35266,1999
113148,35283,1999
113148,35277,1999
113148,35267,1999
113148,35282,1999
113148,35278,1999
113148,35272,1999
35276,35276,1999
35276,35266,1999
35276,35283,1999
35276,35277,1999
35276,35267,1999
35276,35282,1999
35276,35278,1999
35276,35272,1999
35276,35266,1999
35276,35283,1999
35276,35277,1999
35276,35267,1999
35276,35282,1999
35276,35278,1999
35276,35272,1999
35266,35283,1999
35266,35277,1999
35266,35267,1999
35266,35282,1999
35266,35278,1999
35266,35272,1999
35283,35277,1999
35283,35267,1999
35283,35282,1999
35283,35278,1999
35283,35272,1999
35277,35267,1999
35277,35282,1999
35277,35278,1999
35277,35272,1999
35267,35282,1999
35267,35278,1999
35267,35272,1999
35282,35278,1999
35282,35272,1999
35278,35272,1999
71292,539766,1991
71292,59973,1991
71292,485539,1991
71292,68088,1991
71292,60346,1991
71292,43637,1991
539766,59973,1991
539766,485539,1991
539766,68088,1991
539766,60346,1991
539766,43637,1991
59973,485539,1991
59973,68088,1991
59973,60346,1991
59973,43637,1991
485539,68088,1991
485539,60346,1991
485539,43637,1991
68088,60346,1991
68088,43637,1991
60346,43637,1991
49301,151267,2006
49301,139915,2006
49301,19314,2006
49301,49303,2006
49301,139904,2006
49301,49305,2006
49301,272485,2006
49301,113155,2006
49301,168704,2006
49301,23173,2006
49301,272486,2006
49301,272487,2006
49301,272488,2006
49301,272489,2006
49301,6708,2006
49301,211511,2006
49301,230835,2006
49301,377916,2006
49301,272490,2006
49301,272491,2006
49301,272492,2006
49301,272493,2006
49301,272494,2006
49301,139903,2006
151267,139915,2006
151267,19314,2006
151267,49303,2006
151267,139904,2006
151267,49305,2006
151267,272485,2006
151267,113155,2006
151267,168704,2006
151267,23173,2006
151267,272486,2006
151267,272487,2006
151267,272488,2006
151267,272489,2006
151267,6708,2006
151267,211511,2006
151267,230835,2006
151267,377916,2006
151267,272490,2006
151267,272491,2006
151267,272492,2006
151267,272493,2006
151267,272494,2006
151267,139903,2006
139915,19314,2006
139915,49303,2006
139915,139904,2006
139915,49305,2006
139915,272485,2006
139915,113155,2006
139915,168704,2006
139915,23173,2006
139915,272486,2006
139915,272487,2006
139915,272488,2006
139915,272489,2006
139915,6708,2006
139915,211511,2006
139915,230835,2006
139915,377916,2006
139915,272490,2006
139915,272491,2006
139915,272492,2006
139915,272493,2006
139915,272494,2006
139915,139903,2006
19314,49303,2006
19314,139904,2006
19314,49305,2006
19314,272485,2006
19314,113155,2006
19314,168704,2006
19314,23173,2006
19314,272486,2006
19314,272487,2006
19314,272488,2006
19314,272489,2006
19314,6708,2006
19314,211511,2006
19314,230835,2006
19314,377916,2006
19314,272490,2006
19314,272491,2006
19314,272492,2006
19314,272493,2006
19314,272494,2006
19314,139903,2006
49303,139904,2006
49303,49305,2006
49303,272485,2006
49303,113155,2006
49303,168704,2006
49303,23173,2006
49303,272486,2006
49303,272487,2006
49303,272488,2006
49303,272489,2006
49303,6708,2006
49303,211511,2006
49303,230835,2006
49303,377916,2006
49303,272490,2006
49303,272491,2006
49303,272492,2006
49303,272493,2006
49303,272494,2006
49303,139903,2006
139904,49305,2006
139904,272485,2006
139904,113155,2006
139904,168704,2006
139904,23173,2006
139904,272486,2006
139904,272487,2006
139904,272488,2006
139904,272489,2006
139904,6708,2006
139904,211511,2006
139904,230835,2006
139904,377916,2006
139904,272490,2006
139904,272491,2006
139904,272492,2006
139904,272493,2006
139904,272494,2006
139904,139903,2006
49305,272485,2006
49305,113155,2006
49305,168704,2006
49305,23173,2006
49305,272486,2006
49305,272487,2006
49305,272488,2006
49305,272489,2006
49305,6708,2006
49305,211511,2006
49305,230835,2006
49305,377916,2006
49305,272490,2006
49305,272491,2006
49305,272492,2006
49305,272493,2006
49305,272494,2006
49305,139903,2006
272485,113155,2006
272485,168704,2006
272485,23173,2006
272485,272486,2006
272485,272487,2006
272485,272488,2006
272485,272489,2006
272485,6708,2006
272485,211511,2006
272485,230835,2006
272485,377916,2006
272485,272490,2006
272485,272491,2006
272485,272492,2006
272485,272493,2006
272485,272494,2006
272485,139903,2006
113155,168704,2006
113155,23173,2006
113155,272486,2006
113155,272487,2006
113155,272488,2006
